SK_ID_CURR,neighbors_target_mean_500
331043,0.1
331044,0.018
331045,0.104
331046,0.07
331047,0.15
331049,0.07
331051,0.072
331052,0.032
331055,0.154
331056,0.018
331057,0.01
331059,0.048
331060,0.04
331062,0.03
331064,0.064
331065,0.02
331067,0.188
331068,0.034
331069,0.102
331071,0.044
331072,0.13
331073,0.014
331074,0.072
331075,0.022
331080,0.118
331084,0.068
331085,0.022
331086,0.214
331087,0.018
331088,0.106
331089,0.04
331091,0.048
331092,0.052
331093,0.03
331094,0.016
331095,0.072
331096,0.156
331099,0.028
331100,0.09
331101,0.06
331102,0.056
331103,0.02
331104,0.072
331107,0.058
331108,0.01
331109,0.036
331112,0.088
331113,0.018
331114,0.034
331115,0.054
331117,0.112
331118,0.046
331119,0.04
331120,0.036
331124,0.032
331125,0.07
331126,0.044
331128,0.072
331129,0.154
331130,0.052
331132,0.054
331133,0.078
331134,0.026
331136,0.042
331137,0.026
331138,0.184
331139,0.086
331142,0.042
331143,0.034
331144,0.038
331145,0.064
331146,0.322
331147,0.11
331149,0.052
331150,0.054
331151,0.03
331152,0.03
331154,0.418
331155,0.03
331156,0.038
331157,0.134
331158,0.09
331161,0.03
331162,0.032
331164,0.054
331166,0.02
331167,0.088
331169,0.174
331170,0.034
331172,0.054
331173,0.122
331174,0.036
331175,0.188
331176,0.204
331177,0.088
331178,0.082
331181,0.098
331182,0.052
331183,0.126
331184,0.368
331185,0.072
331186,0.036
331188,0.234
331189,0.044
331190,0.026
331192,0.098
331194,0.132
331195,0.086
331196,0.024
331198,0.186
331199,0.062
331200,0.098
331201,0.118
331202,0.188
331205,0.052
331206,0.062
331208,0.06
331209,0.082
331210,0.11
331211,0.08
331213,0.066
331214,0.1
331215,0.036
331216,0.006
331217,0.162
331219,0.016
331221,0.104
331223,0.05
331224,0.014
331225,0.066
331226,0.088
331227,0.072
331228,0.04
331229,0.044
331230,0.052
331232,0.246
331233,0.056
331234,0.008
331236,0.092
331237,0.192
331238,0.05
331240,0.03
331245,0.052
331246,0.17
331247,0.028
331249,0.032
331250,0.148
331252,0.128
331254,0.082
331256,0.028
331257,0.104
331258,0.024
331259,0.044
331260,0.04
331261,0.054
331262,0.014
331263,0.042
331264,0.078
331265,0.036
331266,0.08
331267,0.26
331268,0.098
331269,0.072
331270,0.024
331274,0.018
331275,0.082
331276,0.028
331277,0.084
331278,0.19
331279,0.118
331282,0.056
331283,0.022
331284,0.056
331285,0.032
331286,0.018
331287,0.056
331290,0.152
331291,0.104
331292,0.03
331297,0.062
331298,0.086
331303,0.168
331304,0.022
331305,0.028
331308,0.07
331309,0.074
331310,0.008
331311,0.074
331312,0.108
331313,0.04
331314,0.044
331315,0.026
331317,0.064
331319,0.074
331320,0.034
331321,0.058
331324,0.116
331325,0.05
331326,0.034
331327,0.02
331328,0.146
331329,0.026
331330,0.052
331331,0.05
331333,0.11
331335,0.058
331336,0.044
331337,0.082
331338,0.054
331339,0.044
331340,0.044
331341,0.056
331342,0.034
331343,0.056
331344,0.038
331346,0.038
331348,0.048
331349,0.108
331350,0.088
331351,0.078
331352,0.01
331354,0.098
331355,0.034
331356,0.064
331357,0.038
331358,0.18
331362,0.052
331363,0.056
331364,0.126
331366,0.042
331367,0.096
331368,0.034
331369,0.04
331371,0.042
331372,0.088
331373,0.066
331374,0.066
331375,0.044
331376,0.082
331377,0.074
331378,0.01
331380,0.056
331381,0.02
331384,0.146
331386,0.1
331389,0.092
331391,0.188
331393,0.056
331394,0.032
331395,0.026
331396,0.018
331397,0.094
331399,0.06
331401,0.066
331402,0.208
331403,0.146
331404,0.066
331405,0.036
331406,0.106
331407,0.098
331408,0.128
331409,0.032
331412,0.262
331413,0.028
331414,0.046
331416,0.034
331418,0.05
331419,0.038
331421,0.018
331424,0.094
331426,0.164
331427,0.032
331428,0.082
331429,0.314
331430,0.022
331432,0.042
331433,0.134
331434,0.018
331435,0.11
331436,0.044
331437,0.07
331438,0.078
331440,0.112
331441,0.076
331442,0.082
331443,0.13
331444,0.022
331445,0.118
331446,0.082
331447,0.03
331449,0.02
331450,0.108
331452,0.064
331454,0.228
331457,0.02
331458,0.332
331459,0.038
331460,0.056
331462,0.062
331463,0.32
331464,0.074
331465,0.082
331466,0.036
331467,0.108
331470,0.036
331471,0.128
331472,0.014
331473,0.048
331474,0.022
331476,0.076
331477,0.09
331478,0.07
331479,0.064
331482,0.042
331483,0.262
331484,0.038
331485,0.04
331486,0.05
331487,0.098
331488,0.03
331489,0.054
331490,0.034
331493,0.178
331494,0.074
331495,0.172
331496,0.026
331497,0.044
331498,0.06
331499,0.02
331501,0.116
331502,0.056
331503,0.016
331504,0.204
331506,0.052
331507,0.048
331510,0.052
331511,0.016
331512,0.026
331513,0.142
331514,0.05
331515,0.03
331516,0.012
331518,0.052
331521,0.132
331523,0.006
331524,0.042
331525,0.124
331527,0.106
331528,0.044
331529,0.06
331531,0.064
331532,0.06
331534,0.052
331535,0.026
331536,0.06
331537,0.082
331538,0.04
331539,0.042
331540,0.06
331541,0.166
331542,0.11
331543,0.042
331544,0.198
331545,0.182
331546,0.134
331547,0.086
331548,0.092
331549,0.08
331550,0.148
331551,0.096
331553,0.34
331556,0.046
331558,0.192
331559,0.012
331560,0.182
331561,0.048
331562,0.064
331563,0.056
331564,0.046
331565,0.164
331566,0.05
331568,0.108
331570,0.046
331571,0.136
331573,0.024
331574,0.056
331575,0.018
331578,0.03
331581,0.186
331582,0.092
331583,0.134
331584,0.07
331586,0.04
331587,0.04
331588,0.1
331589,0.17
331591,0.084
331592,0.096
331594,0.04
331595,0.04
331596,0.04
331597,0.158
331598,0.108
331600,0.032
331601,0.118
331602,0.116
331603,0.188
331606,0.03
331607,0.14
331608,0.012
331610,0.08
331612,0.108
331613,0.048
331614,0.034
331615,0.042
331617,0.03
331618,0.198
331619,0.146
331621,0.098
331625,0.02
331626,0.034
331628,0.046
331629,0.188
331630,0.054
331631,0.056
331632,0.036
331633,0.038
331634,0.034
331635,0.056
331636,0.06
331637,0.154
331638,0.04
331639,0.022
331642,0.056
331646,0.204
331649,0.048
331650,0.094
331651,0.062
331654,0.146
331655,0.028
331656,0.014
331658,0.058
331659,0.024
331660,0.02
331663,0.066
331664,0.08
331666,0.034
331668,0.106
331669,0.032
331670,0.03
331671,0.136
331672,0.024
331673,0.052
331674,0.03
331675,0.086
331677,0.152
331680,0.054
331681,0.182
331683,0.024
331685,0.082
331688,0.064
331689,0.008
331690,0.144
331692,0.092
331693,0.03
331694,0.078
331695,0.052
331696,0.066
331698,0.098
331699,0.062
331700,0.052
331702,0.108
331703,0.034
331704,0.192
331705,0.078
331706,0.044
331708,0.118
331710,0.03
331711,0.028
331712,0.024
331714,0.108
331717,0.024
331718,0.074
331720,0.268
331721,0.27
331722,0.052
331725,0.044
331726,0.096
331727,0.052
331728,0.04
331730,0.03
331731,0.262
331732,0.01
331734,0.068
331736,0.016
331737,0.028
331738,0.03
331739,0.102
331740,0.034
331741,0.198
331742,0.022
331745,0.012
331746,0.114
331747,0.102
331748,0.07
331749,0.236
331750,0.102
331751,0.044
331752,0.06
331753,0.108
331754,0.038
331755,0.044
331756,0.108
331757,0.03
331758,0.208
331759,0.05
331762,0.038
331763,0.058
331764,0.068
331765,0.01
331766,0.038
331767,0.032
331768,0.026
331769,0.052
331770,0.226
331771,0.042
331773,0.052
331774,0.024
331775,0.068
331776,0.042
331778,0.114
331779,0.012
331781,0.252
331782,0.238
331783,0.018
331784,0.028
331785,0.052
331786,0.07
331788,0.206
331789,0.086
331792,0.174
331793,0.076
331795,0.096
331797,0.034
331799,0.03
331800,0.226
331801,0.034
331802,0.048
331803,0.158
331804,0.128
331805,0.052
331808,0.034
331809,0.02
331810,0.046
331811,0.116
331812,0.09
331814,0.032
331815,0.062
331816,0.104
331817,0.186
331820,0.058
331822,0.088
331823,0.068
331824,0.076
331825,0.04
331827,0.028
331828,0.054
331829,0.172
331830,0.01
331831,0.034
331835,0.08
331836,0.03
331837,0.086
331838,0.124
331839,0.058
331840,0.062
331841,0.076
331842,0.12
331846,0.066
331847,0.068
331850,0.072
331851,0.154
331852,0.134
331853,0.04
331854,0.114
331855,0.102
331856,0.004
331857,0.026
331860,0.066
331861,0.032
331862,0.04
331863,0.15
331864,0.106
331865,0.018
331866,0.036
331867,0.032
331869,0.162
331870,0.014
331871,0.198
331872,0.032
331873,0.02
331874,0.268
331878,0.11
331880,0.064
331882,0.086
331884,0.03
331887,0.02
331889,0.196
331890,0.252
331892,0.066
331893,0.08
331894,0.01
331895,0.07
331896,0.034
331897,0.034
331898,0.028
331900,0.024
331901,0.164
331902,0.038
331904,0.048
331906,0.04
331907,0.054
331908,0.026
331910,0.052
331911,0.066
331912,0.102
331916,0.198
331917,0.052
331918,0.066
331921,0.038
331922,0.024
331923,0.024
331925,0.032
331927,0.17
331928,0.066
331929,0.016
331930,0.122
331931,0.028
331932,0.02
331933,0.034
331934,0.14
331935,0.024
331936,0.126
331940,0.092
331941,0.028
331942,0.048
331943,0.15
331946,0.04
331949,0.126
331950,0.228
331951,0.156
331954,0.038
331955,0.06
331956,0.11
331959,0.112
331960,0.02
331961,0.01
331962,0.03
331963,0.178
331964,0.044
331966,0.03
331967,0.038
331970,0.03
331971,0.022
331972,0.09
331973,0.068
331974,0.112
331975,0.224
331978,0.082
331979,0.144
331980,0.036
331981,0.216
331982,0.02
331983,0.17
331984,0.024
331985,0.042
331986,0.062
331987,0.022
331988,0.034
331989,0.07
331990,0.038
331991,0.05
331993,0.12
331994,0.17
331995,0.056
331996,0.11
331999,0.232
332001,0.08
332002,0.032
332003,0.046
332004,0.09
332005,0.034
332006,0.05
332008,0.21
332009,0.08
332010,0.024
332011,0.152
332012,0.058
332013,0.138
332015,0.016
332016,0.024
332018,0.084
332019,0.07
332020,0.038
332021,0.16
332022,0.026
332023,0.2
332024,0.018
332025,0.326
332029,0.044
332030,0.016
332031,0.07
332032,0.018
332035,0.024
332037,0.034
332038,0.094
332040,0.032
332043,0.046
332044,0.198
332045,0.026
332046,0.226
332048,0.058
332051,0.1
332052,0.032
332053,0.018
332054,0.162
332055,0.042
332057,0.07
332058,0.134
332060,0.136
332063,0.02
332065,0.05
332066,0.084
332067,0.026
332068,0.078
332069,0.11
332070,0.218
332072,0.112
332073,0.102
332074,0.054
332078,0.072
332079,0.014
332080,0.02
332081,0.11
332082,0.05
332084,0.208
332085,0.086
332086,0.108
332087,0.084
332088,0.064
332089,0.058
332091,0.064
332092,0.028
332094,0.13
332095,0.096
332096,0.024
332097,0.112
332098,0.064
332099,0.224
332101,0.066
332103,0.058
332104,0.086
332105,0.022
332106,0.196
332108,0.154
332109,0.05
332110,0.248
332113,0.022
332114,0.19
332115,0.046
332118,0.1
332120,0.158
332122,0.102
332123,0.014
332124,0.09
332125,0.092
332126,0.064
332128,0.02
332129,0.018
332130,0.052
332131,0.02
332132,0.064
332133,0.034
332136,0.134
332137,0.344
332138,0.228
332139,0.044
332140,0.026
332141,0.16
332142,0.038
332143,0.05
332145,0.13
332148,0.024
332149,0.038
332153,0.16
332154,0.016
332159,0.05
332161,0.052
332165,0.188
332167,0.034
332168,0.032
332169,0.142
332171,0.036
332172,0.048
332173,0.036
332175,0.044
332176,0.028
332177,0.042
332178,0.254
332179,0.076
332182,0.06
332183,0.134
332185,0.056
332186,0.05
332189,0.082
332190,0.044
332191,0.222
332193,0.02
332194,0.2
332195,0.048
332196,0.076
332197,0.02
332198,0.032
332199,0.056
332200,0.054
332201,0.04
332202,0.19
332207,0.038
332208,0.04
332210,0.028
332211,0.032
332212,0.18
332213,0.068
332214,0.066
332215,0.302
332216,0.164
332217,0.066
332219,0.068
332220,0.27
332221,0.052
332222,0.042
332223,0.05
332224,0.042
332226,0.104
332227,0.152
332229,0.026
332230,0.158
332231,0.034
332232,0.03
332235,0.032
332236,0.038
332237,0.074
332238,0.232
332239,0.044
332241,0.158
332242,0.09
332244,0.026
332245,0.124
332246,0.11
332248,0.248
332249,0.266
332250,0.064
332252,0.034
332254,0.026
332255,0.022
332256,0.19
332257,0.052
332258,0.062
332259,0.028
332260,0.316
332262,0.346
332263,0.058
332264,0.044
332268,0.044
332269,0.162
332272,0.012
332273,0.03
332274,0.036
332275,0.094
332276,0.08
332277,0.214
332278,0.042
332280,0.1
332282,0.086
332283,0.036
332284,0.032
332286,0.056
332287,0.09
332288,0.114
332289,0.076
332291,0.074
332292,0.04
332294,0.074
332295,0.028
332297,0.108
332299,0.052
332300,0.044
332304,0.034
332305,0.146
332306,0.022
332308,0.062
332309,0.006
332310,0.064
332311,0.078
332312,0.068
332315,0.036
332319,0.07
332320,0.092
332322,0.044
332323,0.126
332325,0.06
332326,0.024
332328,0.31
332329,0.056
332331,0.018
332332,0.05
332334,0.098
332335,0.1
332336,0.294
332338,0.058
332339,0.134
332341,0.142
332342,0.024
332345,0.006
332346,0.058
332347,0.102
332348,0.036
332349,0.032
332352,0.038
332353,0.14
332354,0.182
332356,0.188
332357,0.034
332358,0.13
332359,0.058
332360,0.118
332362,0.208
332363,0.066
332364,0.084
332365,0.044
332366,0.048
332367,0.014
332368,0.04
332369,0.038
332372,0.052
332376,0.042
332378,0.044
332379,0.032
332381,0.074
332382,0.058
332383,0.04
332385,0.048
332386,0.028
332387,0.034
332388,0.052
332389,0.166
332390,0.022
332391,0.032
332392,0.076
332395,0.042
332397,0.2
332400,0.036
332401,0.152
332402,0.034
332403,0.026
332406,0.02
332407,0.062
332408,0.05
332409,0.046
332411,0.018
332412,0.04
332413,0.104
332415,0.132
332416,0.024
332417,0.04
332418,0.06
332419,0.036
332420,0.02
332422,0.064
332425,0.044
332426,0.086
332427,0.04
332428,0.016
332429,0.25
332430,0.074
332431,0.194
332433,0.022
332434,0.058
332435,0.048
332436,0.02
332437,0.062
332438,0.07
332439,0.05
332440,0.092
332442,0.026
332443,0.08
332444,0.03
332445,0.16
332446,0.058
332448,0.124
332449,0.132
332451,0.064
332452,0.308
332455,0.086
332457,0.026
332459,0.048
332460,0.03
332461,0.066
332463,0.112
332465,0.234
332467,0.188
332469,0.038
332470,0.078
332471,0.064
332472,0.034
332473,0.046
332477,0.128
332478,0.07
332479,0.192
332480,0.03
332481,0.012
332485,0.022
332486,0.04
332488,0.034
332490,0.02
332491,0.004
332493,0.114
332494,0.042
332495,0.08
332496,0.028
332497,0.216
332498,0.106
332499,0.13
332500,0.046
332501,0.094
332502,0.028
332503,0.016
332504,0.082
332505,0.034
332507,0.102
332509,0.02
332510,0.116
332511,0.048
332512,0.198
332513,0.02
332514,0.054
332515,0.124
332516,0.04
332517,0.028
332522,0.018
332523,0.05
332524,0.07
332525,0.07
332526,0.136
332527,0.076
332528,0.076
332530,0.02
332531,0.024
332532,0.028
332534,0.1
332535,0.072
332536,0.084
332538,0.158
332539,0.034
332540,0.112
332541,0.06
332542,0.026
332543,0.116
332544,0.066
332546,0.012
332547,0.08
332549,0.184
332550,0.086
332553,0.036
332554,0.062
332556,0.036
332558,0.246
332559,0.082
332560,0.228
332561,0.052
332562,0.068
332563,0.024
332564,0.036
332565,0.024
332566,0.022
332568,0.038
332569,0.168
332571,0.126
332572,0.02
332576,0.024
332577,0.148
332581,0.102
332582,0.102
332583,0.026
332584,0.224
332585,0.082
332586,0.074
332587,0.072
332588,0.148
332589,0.186
332590,0.022
332591,0.082
332592,0.034
332593,0.102
332595,0.038
332596,0.192
332597,0.046
332598,0.036
332599,0.106
332600,0.022
332601,0.198
332602,0.04
332603,0.194
332604,0.05
332605,0.028
332606,0.092
332608,0.098
332609,0.108
332610,0.024
332611,0.08
332613,0.046
332614,0.126
332615,0.032
332616,0.04
332617,0.1
332619,0.048
332620,0.07
332621,0.114
332623,0.044
332625,0.08
328020,0.024
328157,0.03
328751,0.044
328908,0.1
329102,0.052
329441,0.028
329513,0.068
329614,0.062
329803,0.034
330003,0.086
330250,0.056
330271,0.01
330313,0.056
330348,0.072
330374,0.162
330383,0.036
330398,0.094
330403,0.082
330427,0.112
330439,0.046
330445,0.126
330544,0.042
330587,0.05
330600,0.054
330608,0.034
330672,0.038
330693,0.084
330744,0.05
330754,0.014
330775,0.036
330816,0.054
330841,0.262
330854,0.04
330908,0.044
330910,0.028
330913,0.018
330933,0.05
330961,0.246
330975,0.154
330985,0.026
330986,0.014
330992,0.034
330997,0.126
331000,0.02
331014,0.034
331029,0.158
331061,0.03
331098,0.218
331122,0.086
331123,0.112
331131,0.266
331140,0.028
331159,0.094
331168,0.028
331218,0.058
331272,0.046
331301,0.052
331318,0.182
331345,0.018
331365,0.118
331410,0.08
331415,0.016
331417,0.03
331423,0.05
331439,0.02
331469,0.21
331475,0.014
331481,0.024
331492,0.228
331500,0.07
331520,0.132
331593,0.026
331652,0.016
331665,0.114
331701,0.202
331724,0.128
331733,0.07
331744,0.026
331807,0.02
331821,0.058
331845,0.086
331881,0.254
331952,0.252
331953,0.29
332026,0.03
332157,0.12
332160,0.024
332162,0.066
332187,0.026
332206,0.04
332218,0.114
332251,0.046
332267,0.052
332281,0.118
332313,0.18
332314,0.058
332343,0.1
332355,0.032
332375,0.03
332421,0.044
332423,0.024
332458,0.044
332506,0.04
332548,0.042
332557,0.11
332624,0.068
332630,0.098
332632,0.048
332633,0.134
332634,0.096
332635,0.028
332636,0.14
332637,0.084
332638,0.132
332639,0.1
332640,0.018
332641,0.026
332642,0.046
332644,0.032
332647,0.024
332648,0.168
332649,0.038
332650,0.032
330344,0.236
330382,0.076
330389,0.022
330405,0.112
330419,0.07
330422,0.082
330435,0.042
330451,0.154
330470,0.18
330487,0.05
330489,0.03
330490,0.258
330496,0.022
330499,0.278
330517,0.186
330534,0.076
330535,0.018
330553,0.016
330557,0.086
330558,0.052
330570,0.378
330572,0.026
330578,0.02
330599,0.056
330604,0.228
330606,0.098
330614,0.082
330622,0.094
330624,0.04
330641,0.146
330660,0.05
330667,0.024
330671,0.11
330675,0.074
330679,0.114
330681,0.152
330684,0.106
330687,0.038
330689,0.198
330691,0.02
330699,0.044
330702,0.338
330728,0.114
330732,0.026
330734,0.146
330739,0.048
330742,0.35
330755,0.144
330762,0.05
330795,0.09
330825,0.04
330828,0.09
330829,0.03
330830,0.036
330847,0.196
330867,0.024
330874,0.042
330880,0.078
330887,0.14
330894,0.01
330898,0.226
330929,0.032
330930,0.04
330932,0.194
330951,0.138
330958,0.072
330959,0.058
330964,0.206
330972,0.154
330978,0.1
330980,0.156
330991,0.162
331008,0.038
331009,0.084
331012,0.114
331013,0.216
331021,0.066
331023,0.082
331040,0.02
331050,0.062
331053,0.056
331066,0.088
331070,0.266
331076,0.178
331083,0.14
331097,0.062
331105,0.13
331106,0.28
331116,0.044
331121,0.058
331135,0.182
331148,0.158
331160,0.072
331163,0.178
331180,0.198
331187,0.064
331203,0.034
331231,0.144
331235,0.054
331239,0.184
331241,0.108
331243,0.044
331248,0.07
331251,0.08
331253,0.084
331255,0.08
331271,0.234
331280,0.02
331295,0.132
331296,0.064
331306,0.092
331307,0.006
331316,0.046
331323,0.156
331359,0.096
331360,0.122
331383,0.11
331385,0.012
331387,0.226
331392,0.254
331398,0.048
331420,0.014
331422,0.032
331425,0.152
331448,0.026
331453,0.152
331509,0.098
331522,0.16
331552,0.078
331555,0.028
331557,0.028
331567,0.064
331569,0.022
331572,0.076
331576,0.12
331577,0.06
331580,0.024
331585,0.044
331609,0.08
331622,0.202
331624,0.08
331627,0.026
331640,0.042
331643,0.034
331644,0.12
331647,0.02
331648,0.084
331653,0.068
331661,0.086
331667,0.116
331676,0.028
331679,0.068
331682,0.186
331687,0.212
331715,0.13
331723,0.116
331760,0.036
331780,0.138
331787,0.134
331790,0.04
331791,0.016
331796,0.13
331798,0.08
331806,0.018
331819,0.042
331826,0.09
331832,0.208
331833,0.126
331843,0.036
331844,0.358
331858,0.088
331859,0.054
331876,0.032
331877,0.202
331883,0.03
331885,0.064
331899,0.05
331909,0.13
331915,0.182
331919,0.086
331920,0.13
331924,0.058
331926,0.036
331945,0.06
331947,0.082
331957,0.02
331958,0.058
331965,0.036
331969,0.112
331992,0.074
331997,0.022
331998,0.05
332000,0.008
332028,0.048
332034,0.116
332036,0.178
332039,0.048
332049,0.032
332059,0.046
332061,0.078
332062,0.136
332064,0.088
332090,0.044
332100,0.158
332102,0.042
332107,0.056
332112,0.054
332116,0.194
332117,0.036
332127,0.042
332134,0.074
332146,0.168
332150,0.042
332151,0.13
332152,0.074
332158,0.304
332163,0.05
332174,0.13
332188,0.052
332205,0.066
332209,0.084
332228,0.08
332233,0.178
332240,0.052
332247,0.044
332265,0.196
332271,0.018
332279,0.04
332293,0.056
332301,0.052
332307,0.142
332316,0.154
332321,0.022
332324,0.078
332330,0.044
332340,0.114
332344,0.044
332350,0.026
332361,0.286
332370,0.196
332371,0.18
332374,0.15
332380,0.344
332393,0.062
332394,0.024
332396,0.096
332399,0.02
332410,0.172
332414,0.156
332424,0.02
332432,0.036
332447,0.024
332450,0.136
332453,0.04
332462,0.028
332466,0.058
332474,0.07
332475,0.26
332484,0.124
332487,0.042
332489,0.022
332492,0.042
332518,0.068
332520,0.016
332521,0.09
332533,0.024
332567,0.06
332573,0.19
332575,0.026
332578,0.114
332580,0.096
332594,0.26
332612,0.072
